summary_nr,Event Date,Abstract Text,Event Description,Event Keywords,con_end,Construction End Use,build_stor,Building Stories,proj_cost,Project Cost,proj_type,Project Type,Degree of Injury,nature_of_inj,Nature of Injury,part_of_body,Part of Body,event_type,Event type,evn_factor,Environmental Factor,hum_factor,Human Factor,task_assigned,Task Assigned,hazsub,fat_cause,fall_ht
220892780,10/5/2016,"At 5:00 p.m. on October 5, 2016, an employee was in a trench cleaning up his tools and equipment.The trench collapsed trapping him against the opposite side, resulting in death due to crushing injury to the chest area. resulting in death due to crushing injury to the chest area.area.",EMPLOYEE DIES IN TRENCH COLLAPSE,"TRENCH,CRUSHED,COLLAPSE",M,Pipeline,0, ,D,"$500,000 to $1,000,000",A,New project or new addition,Fatal,21,Serious Fall/Strike,5,Ribs,2,Caught in or between,1,Pinch Point Action,1,"Misjudgment, Hazardous Situation",1,Regularly Assigned,0,0,0
220895213,10/5/2016,"At 4:00 p.m. on October 5, 2016, an employee was replacing a pin connecting the hydraulic cylinder to the front end loader bucket. When the pin was knocked out, the bucket flipped, striking and killing the employee. The employee had laceration of arm, fractured ribs and pelvis. ",EMPLOYEE IS KILLED WHEN STRUCK BY BACK HOE/FRONT END LOADER ,"PELVIS,LACERATION,HYDRAULIC CYLINDER,LOCKOUT/TAGOUT,STRUCK BY,ARM,KICK BACK,FRONT END LOADER,FRACTURE,RIB",0, ,0, ,0, ,0, ,Nonfatal,7,Laceration,14,Hip,1,Struck-by,8,Materials Handling Equip./Method,4,Malfunction In Securing/Warning Op,2,Not Regularly Assigned,0,0,0
220893358,10/5/2016,"At 3:30 p.m. on October 5, 2016, an employee was painting window trim.  The ladder shifted, resulting in the employee falling.  The 36-ft Werner fiberglass extension ladder was extended to approximately 24 ft 3 in.   The height on the eave to driveway was approximately 23 feet 8 inches and the ladder was placed right under the eave.  The employee died from a broken neck and head fracture(s). ",EMPLOYEE DIES IN FALL FROM LADDER,"FALL,RESIDENTIAL CONSTRUCTION,LADDER",A,Single family or duplex dwelling,3,3,0, ,B,Alteration or rehabilitation,Fatal,9,Dislocation,20,Neck,5,Fall (from elevation),13,Work-Surface/Facility-Layout Condition,18,Insufficient /Lack/Written Work Practice Program,1,Regularly Assigned,0,14,0
220894083,10/4/2016,"At 12:45 p.m. on October 4, 2016, an employee was using a shop-vac to remove caustic liquid spillage from one machine to dump in a retention pit. The chemical sodium hydroxide ""lye"" spilled on the employee causing chemical burns to his left leg. The employee was not wearing PPE. ",EMPLOYEE SPILLS CAUSTIC LIQUID AND BURNS LEG,"SODIUM HYDROXIDE,CHEMICAL,CAUSTIC,BURN",0, ,0, ,0, ,0, ,Nonfatal,4,Chemical Burn,16,Left Leg,14,Other,8,Materials Handling Equip./Method,20,Insufficient /Lack/Protective Work Clothing/Equipment,1,Regularly Assigned,337,0,0
220906283,10/4/2016,"At 11:00 a.m. on October 4, 2016, an employee was sitting at their desk and was found unconscious. ",EMPLOYEE SUFFERS HEART ATTACK AND DIES WHILE AT WORK DESK,"CARDIAC ARREST,HEART ATTACK",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,31,Heart,12,Card-vascular/resp. fail.,18,Other,14,Other,2,Not Regularly Assigned,0,0,0
220918668,10/4/2016,"At 10:30 a.m. on October 4, 2016, an employee was polishing an area beside a white cabinet used for storage. The employee had been polishing granite with a Hercules VS Wet Rear Exhaust Air Polisher with Vector (XP) Polishing Pad. The polisher was connected to a water hose and there was not a trap or drainage ditch to remove access water. The production manager found the employee laying on the ground. The employee was killed from a fall. ",EMPLOYEE FALLS AND IS KILLED,"WATER,FALL",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,13,Head,4,Fall (same level),18,Other,14,Other,1,Regularly Assigned,0,0,0
220939334,10/4/2016,"At 10:00 a.m. on November 4, 2016, two employees were working inside a boiler / incinerator removing build up when hot material fell on both of them.  They were both wearing full face respirators and suits. The medic stated that one employee received possible third degree burns over 80% of his body. ",TWO EMPLOYEES WORKING IN BOILER ARE BURNED,"STRUCK BY,BOILER,BURN,FALLING OBJECT",0, ,0, ,0, ,0, ,Nonfatal,5,Fire Burn,19,Internal Injuries,14,Other,11,Temperature +/- Tolerance Lev.,11,Mater-Handling Procedure Inappropriate,2,Not Regularly Assigned,0,0,0
220892970,10/4/2016,"At 5:00 p.m. on October 4, 2016, an employee was working on a vehicle in an auto parts store when it went off balance and fell on top of the employee.  He suffered blunt force trauma to their torso and suffocated.  The employee was killed. ",EMPLOYEE IS CRUSHED AND KILLED BY VEHICLE THAT FALLS FROM LI,"CRUSHING,VEHICLE,JACK,FALLING OBJECT,STRUCK BY",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,5,Ribs,14,Other,18,Other,14,Other,2,Not Regularly Assigned,0,0,0
220894059,10/4/2016,"At 2:50 p.m. on October 4, 2016, an Employee was erecting an electrical pole with a light fixture. The light fixture fell on employee and the employee was killed. ",EMPLOYEE KILLED WHEN STRUCK BY A FALLING OBJECT,"STRUCK BY,FALLING OBJECT",C,Commercial building,0, ,E,"$1,000,000 to $5,000,000",A,New project or new addition,Fatal,9,Dislocation,20,Neck,1,Struck-by,13,Work-Surface/Facility-Layout Condition,14,Other,2,Not Regularly Assigned,0,18,0
220910004,10/3/2016,"At 12:00 p.m. on October 3, 2016, an employee was working in a data command center, answering calls and monitoring alarms on equipment. The employee received an alarm and went to check on its location.  Other coworkers were unaware that the employee had responded to the alarm and was later found in a rest room, unresponsive.  The Medical Examiner stated that the employee suffered a heart attack. ",EMPLOYEE IS FOUND UNRESPONSIVE IN RESTROOM,"CARDIAC ARREST,HEART ATTACK",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,31,Heart,12,Card-vascular/resp. fail.,18,Other,14,Other,2,Not Regularly Assigned,0,0,0
220891576,10/3/2016,"At approximately 11:30 a.m. on October 3, 2016, Employee #1, an employee/contractor driver was delivering bundles of pvc piping to a city storage yard. Employee #1, a 24 year old truck driver, met with another coworker, an operator to unload the pipe from the trailer. The coworker had unloaded the back end of the trailer and began unloading the front stage of piping on the passenger's side of the trailer.  Employee #1, the driver, was observed at the front of the truck, as the lift began.  During the lift, the piping the shifted, bumping the other bundles of pipes stacked on the left/drivers side of the truck bed.  The entire load shifted and the piping broke away striking and pinning the employee/driver underneath the load. The coworker was unaware that the driver was struck by the load until the coworker crossed the rear of the truck finding the driver under the load.  The coworker lifted the piping off of the truck driver and called 911. Employee #1 was unconscious and bleeding from his head. The employee was transported to the hospital and pronounced dead. ",EMPLOYEE STRUCK AND KILLED BY FALLING PIPE WHILE UNLOADING P,"PIPE,TRAILER,FALLING OBJECT",G,Sewer/water treatment plant,0, ,C,"$250,000 to $500,000",C,Maintenance or repair,Fatal,2,"Asphyxiation, Drowning",13,Head,1,Struck-by,8,Materials Handling Equip./Method,17,Insufficient /Lack/Engineering Controls,2,Not Regularly Assigned,0,26,0
220892806,10/3/2016,"At 11:00 a.m. on October 3, 2016, an employee was removing and relocating a window frame. While trying to remove some screws, he fell and landed on the concrete slab at the bottom floor.  The employee died from severe head and other body trauma. y trauma.",EMPLOYEE FALLS THROUGH WINDOW AND DIES.,"ELEVATED WORK PLATFORM,FALL",B,Multi-family dwelling,5,5,G,"$10,000,000 to $20,000,000",A,New project or new addition,Fatal,6,Head Trauma,13,Head,5,Fall (from elevation),13,Work-Surface/Facility-Layout Condition,1,"Misjudgment, Hazardous Situation",1,Regularly Assigned,0,16,0
220892954,10/3/2016,"At 11:00 a.m. on October 3, 2016, an employee was removing a horizontal window frame.  The employee slipped off the scaffold and fell 28 feet to the concrete slab below. The employee was killed. ",EMPLOYEE IS KILLED IN FALL FROM SCAFFOLD,"ELEVATED WORK PLATFORM,FALL,SCAFFOLD,HEAD",B,Multi-family dwelling,5,5,G,"$10,000,000 to $20,000,000",A,New project or new addition,Fatal,6,Head Trauma,13,Head,5,Fall (from elevation),13,Work-Surface/Facility-Layout Condition,1,"Misjudgment, Hazardous Situation",1,Regularly Assigned,0,16,0
220893184,10/3/2016,"At 11:00 a.m. on October 3, 2016, an employee was removing a horizontal window frame.  The employee slipped off the scaffold and fell 28 feet to the concrete slab below.  The employee was killed. ",EMPLOYEE IS KILLED IN FALL FROM SCAFFOLD,"SLIP,HEAD,FALL,SCAFFOLD",B,Multi-family dwelling,5,5,G,"$10,000,000 to $20,000,000",A,New project or new addition,Fatal,6,Head Trauma,13,Head,5,Fall (from elevation),13,Work-Surface/Facility-Layout Condition,1,"Misjudgment, Hazardous Situation",1,Regularly Assigned,0,16,0
220891717,10/3/2016,"At 10:45 a.m. on October 3, 2016, an employee was standing in a bucket of a bucket truck sawing a limb off a tree about 55 feet above the ground.  The limb was tied to the front of the bucket truck and around a tree crotch.  The limb split off and fell onto the bucket before dropping over the right side of the truck boom.  It pulled the bucket down and catapulted the employee from the bucket.  The employee was not wearing fall protection. The employee was killed ",EMPLOYEE IS KILLED WHEN CATAPULTED FROM BUCKET WHEN STRUCK B,"TREE TRIMMING,FALL PROTECTION,TREE LIMB,FALL",0, ,0, ,0, ,0, ,Fatal,12,"Fracture, Broken Bones",19,Internal Injuries,5,Fall (from elevation),6,Overhead Moving/Falling Object Action,20,Insufficient /Lack/Protective Work Clothing/Equipment,2,Not Regularly Assigned,0,0,0
220891527,10/3/2016,"At 8:21 a.m. on October 10, 2016, an employee was pulling a grounding wire through an exterior wall into the service entrance section of energized facility switchgear.  The employee contacted an energized bus bar in switchgear, and was killed. ",EMPLOYEE IS ELECTROCUTED BY CONTACT WITH LIVE BUS BAR.,"ELECTRICAL,LOCKOUT/TAGOUT",0, ,0, ,0, ,0, ,Fatal,10,Electrocution,4,Whole Body,13,Shock,18,Other,20,Insufficient /Lack/Protective Work Clothing/Equipment,1,Regularly Assigned,0,0,0
220894604,10/3/2016,"At 5:30 p.m. on October 3, 2016, an employee was loading equipment onto a landscaping trailer in the roadway.  Based on the accident report, a vehicle struck another vehicle, which then struck the landscaping trailer and employee, killing the employee. ",EMPLOYEE LOADING TRAILER IS STRUCK AND KILLED BY A VEHICLE,"CRUSHING,STRUCK BY,MOTOR VEHICLE",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,4,Whole Body,1,Struck-by,17,"Weather, Earthquake, Etc.",20,Insufficient /Lack/Protective Work Clothing/Equipment,1,Regularly Assigned,0,0,0
220891782,10/3/2016,"At 4:41 p.m. on October 3, 2016, an employee was operating a  Komatsu forklift (Model Number: MDLFG15HT-16 Serial Number: 652731) and was traveling in reverse on a paved road.  The forklift truck was coming around the approximate 33.5 foot radius corner at approximately 10 - 15 degree slope.  It appears that the forklift turned over as it traveled partially off the road on the right side, in the northerly direction going down the grade in reverse. As the forklift tipped over, the employee was found crushed between the ROPS of the forklift and the pavement.  The employee was pronounced dead at the scene of the accident. ",EMPLOYEE IS KILLED WHEN FORKLIFT OVERTURNS,"OVERTURN,ROPS,POWERED INDUSTRIAL VEHICLE,CRUSHING,RIDING ON EQUIPMENT",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,19,Internal Injuries,1,Struck-by,18,Other,1,"Misjudgment, Hazardous Situation",2,Not Regularly Assigned,0,0,0
220892376,10/3/2016,"At 4:00 p.m. on October 3, 2016, Employee #1 was performing duties as a flagger on the south side of the road construction project along Highway 281. The construction company was contracted with the County to build up and repair the shoulders of the highway.  A vehicle driving at what appeared to be normal highway speed approached the construction zone (60 MPH was posted). Without slowing down and closing on the flaggers position the vehicle veered slightly off the passenger side of the road and struck the flagger who was positioned on the shoulder of the road and out of the normal traffic flow. The employee was thrown from the point of impact approximately 140 feet and coming to rest approximately 12 feet from the road surface on the shoulder.  The employer called 911 and the employee received initial treatment from a company first responder (who is part of a local volunteer fire department); until local emergency squads arrived. The employee was killed from her injuries. e employee was killed from her injuries.The employee was killed from her injuries.",FLAGGER STRUCK AND KILLED DURING HIGHWAY CONSTRUCTION,"STRUCK BY,MOTOR VEHICLE,FLAGGER",I,"Highway, road, street",0, ,E,"$1,000,000 to $5,000,000",B,Alteration or rehabilitation,Nonfatal,12,"Fracture, Broken Bones",16,Left Leg,1,Struck-by,13,Work-Surface/Facility-Layout Condition,10,Position Inappropriate For Task,1,Regularly Assigned,0,0,0
220898043,10/3/2016,"At 2:00 p.m. on October 3, 2016, an employee was sweeping trash from around a 7-yard dumpster when he was struck by it.  The employee was taken to the hospital and had several fractures to his lower body.  He died later while at the hospital. ","EMPLOYEE IS CRUSHED BY DUMPSTER, LATER DIES.","STRUCK BY,DUMPSTER,CRUSHED",0, ,0, ,0, ,0, ,Fatal,12,"Fracture, Broken Bones",5,Ribs,1,Struck-by,18,Other,1,"Misjudgment, Hazardous Situation",1,Regularly Assigned,0,0,0
220891907,10/3/2016,"At approximately 1:30 PM on October 3, 2016, an employee was laying concrete over rebar when an intoxicated driver, who was driving on the wrong side of the street hopped a median, drove through the work zone, and struck the employee. The employee was killed ",EMPLOYEE IS STRUCK AND KILLED BY DRUNK DRIVER ON WORK SITE,"STRUCK BY,INTOXICATED,RUN OVER,MOTOR VEHICLE",I,"Highway, road, street",0, ,0, ,C,Maintenance or repair,Fatal,12,"Fracture, Broken Bones",19,Internal Injuries,1,Struck-by,18,Other,14,Other,1,Regularly Assigned,0,7,0
220893879,10/3/2016,"At 1:00 p.m. on October 3, 2016, an employee performing spray operations on an incline in a golf course with a John Deere 2020A ProGator with John Deere HD300 (300 gallon capacity) Sprayer to apply a chemical to make the surface green.  The tractor turned over on the incline and its rollover protection cage was found resting on the employees head. ",EMPLOYEE IS KILLED IN TRACTOR ROLLOVER ACCIDENT ON GOLF COUR,"OVERTURN,ROLL-OVER,HEAD,STRUCK BY,CRUSHED",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,13,Head,1,Struck-by,18,Other,14,Other,1,Regularly Assigned,0,0,0
220910483,10/3/2016,"At 1:30 p.m. on October 3, 2016, an employee was attaching a deck to an elevated home when the deck collapsed while the employee was underneath.  The employee was killed ",EMPLOYEE IS KILLED WHEN HOUSING DECK COLLAPSES,"STRUCTURAL COLLAPSE,DECKING,RESIDENTIAL CONSTRUCTION,STRUCK BY",0, ,1,1,0, ,B,Alteration or rehabilitation,Fatal,21,Serious Fall/Strike,4,Whole Body,2,Caught in or between,6,Overhead Moving/Falling Object Action,14,Other,1,Regularly Assigned,0,0,0
220919757,10/3/2016,"At 1:50 p.m. on October 3, 2016, an employee was feeding boards into an edger machine when a board threw itself from it and stabbed the employees head. The employee was killed. ",EMPLOYEE IS KILLED WHEN STABBED IN HEAD BY WOODEN BOARD THRO,"STRUCK BY,EDGER,HEAD,IMPALED",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,13,Head,1,Struck-by,5,Flying Object Action,14,Other,1,Regularly Assigned,0,0,0
220893333,10/1/2016,"At 12:45 a.m. on October 1, 2016, an employee was found unresponsive in a break room with the door locked from the inside.  No visible causes were apparent. ",EMPLOYEE IS FOUND UNRESPONSIVE IN LOCKED BREAK ROOM,"HEART ATTACK,HEART",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,31,Heart,14,Other,18,Other,14,Other,1,Regularly Assigned,0,0,0
220893432,10/1/2016,"At approximately 10:30 a.m. on September 16, 2015, an employee was installing edging tile while working on tubular welded scaffolding. As the employee was kneeling down onto the scaffold working level, he grabbed onto a midrailing that popped off of the horizontal support and locking pin mechanism. The employee lost his balance and fell 7-feet onto a concrete lanai below striking the edge of the lanai. The employee was killed. ",EMPLOYEE FALLS FROM SCAFFOLD AND IS KILLED,"FALL,LOST BALANCE,SCAFFOLD",0, ,0, ,0, ,0, ,Nonfatal,12,"Fracture, Broken Bones",4,Whole Body,1,Struck-by,8,Materials Handling Equip./Method,1,"Misjudgment, Hazardous Situation",1,Regularly Assigned,0,0,0
